股票代號,進場日期,大戶相關係數,散戶相關係數,均張相關係數,大戶四週成長率,散戶衰退率,外資買賣超,融資餘額,融券餘額,是否獲利
1213,2025-10-23,0.811,-0.522,0.522,0.015,0.189,0.0,0.0,0.0,0
1213,2025-10-31,0.809,-0.521,0.521,0.013,0.189,0.0,0.0,0.0,1
1213,2025-11-07,0.807,-0.521,0.521,0.013,0.189,0.0,0.0,0.0,0
1213,2025-11-14,0.803,-0.517,0.517,0.067,0.16,0.0,0.0,0.0,0
1213,2025-11-21,0.798,-0.514,0.514,0.056,0.19,0.0,0.0,0.0,1
1213,2026-01-09,0.779,-0.498,0.497,0.076,0.176,0.0,0.0,0.0,1
1213,2026-01-16,0.775,-0.494,0.493,0.058,0.235,0.0,0.0,0.0,1
1213,2026-01-23,0.771,-0.491,0.489,0.035,0.397,0.0,0.0,0.0,0
1213,2026-03-13,0.746,-0.459,0.456,0.011,0.193,0.0,0.0,0.0,1
1213,2026-03-20,0.742,-0.454,0.45,0.006,0.208,0.0,0.0,0.0,1
1213,2026-05-08,0.703,-0.397,0.39,0.019,0.285,0.0,0.0,0.0,1
1213,2026-05-15,0.697,-0.387,0.38,0.075,0.3,0.0,0.0,0.0,1
1213,2026-05-22,0.689,-0.375,0.368,0.052,0.256,0.0,0.0,0.0,0
1213,2026-05-29,0.68,-0.363,0.355,0.086,0.256,-1.0,0.0,0.0,0
1215,2024-01-12,0.232,-0.202,0.198,0.022,-0.016,-101196.0,611.0,4.0,0
1215,2024-03-29,-0.755,-0.399,0.41,0.837,0.442,-49861.0,613.0,59.0,1
1215,2024-04-03,-0.831,-0.456,0.476,0.626,0.337,0.0,613.0,59.0,0
1216,2023-11-10,0.827,-0.861,0.867,0.059,0.829,-709013.0,355.0,32.0,1
1216,2023-11-17,0.808,-0.843,0.851,0.068,1.333,2437898.0,481.0,28.0,1
1216,2023-11-24,0.775,-0.811,0.819,0.147,1.899,-9560964.0,1508.0,29.0,1
1216,2023-12-01,0.735,-0.768,0.776,0.122,2.018,-29499053.0,455.0,45.0,0
1216,2023-12-08,0.715,-0.741,0.747,0.096,1.984,-5656687.0,301.0,36.0,0
1216,2023-12-15,0.707,-0.729,0.734,0.031,1.834,3144694.0,245.0,32.0,0
1216,2023-12-22,0.705,-0.725,0.729,0.031,1.192,7222075.0,275.0,29.0,1
1216,2024-02-16,0.654,-0.686,0.689,0.006,0.335,558589.0,223.0,13.0,1
1216,2024-02-23,0.613,-0.654,0.655,0.245,2.597,15380194.0,327.0,13.0,1
1216,2024-03-01,0.601,-0.644,0.644,0.037,3.027,1127502.0,291.0,12.0,1
1216,2024-03-08,0.594,-0.639,0.639,0.033,1.494,-285563.0,301.0,9.0,1
1216,2024-03-15,0.58,-0.632,0.63,0.172,2.219,4642548.0,906.0,12.0,0
1216,2024-04-26,0.603,-0.655,0.651,0.112,0.903,1574283.0,506.0,3.0,0
1216,2024-05-17,0.623,-0.664,0.661,0.213,2.042,26406270.0,476.0,22.0,1
1216,2024-05-24,0.643,-0.677,0.674,0.074,3.142,29561525.0,505.0,1.0,1
1216,2024-06-14,0.701,-0.715,0.716,0.085,2.143,237891.0,194.0,14.0,1
1216,2024-06-21,0.722,-0.731,0.733,0.042,1.101,7245955.0,296.0,0.0,0
1216,2024-06-28,0.741,-0.745,0.749,0.054,0.9,624301.0,631.0,1.0,1
1216,2024-07-05,0.762,-0.759,0.764,0.104,1.349,-915044.0,614.0,6.0,1
1216,2024-07-12,0.784,-0.773,0.781,0.018,1.195,-3148545.0,584.0,8.0,1
1216,2024-07-19,0.802,-0.785,0.795,0.025,0.45,-18566649.0,168.0,10.0,1
1216,2024-07-26,0.817,-0.796,0.808,0.071,0.638,-2362920.0,254.0,0.0,0
1216,2024-09-06,0.841,-0.818,0.827,0.026,0.342,-322006.0,455.0,43.0,1
1216,2024-09-13,0.844,-0.816,0.826,0.118,1.72,749286.0,493.0,40.0,1
1216,2024-09-20,0.85,-0.82,0.83,0.006,1.899,-875788.0,394.0,42.0,1
1216,2024-09-27,0.855,-0.824,0.835,0.069,1.163,402935.0,388.0,40.0,0
1216,2025-02-27,0.885,-0.863,0.874,0.027,0.619,0.0,723.0,40.0,0
1216,2025-03-07,0.883,-0.862,0.872,0.041,0.479,-5532765.0,717.0,39.0,1
1216,2025-04-02,0.873,-0.856,0.866,0.01,0.775,0.0,1283.0,6.0,1
1216,2025-07-04,0.783,-0.808,0.815,0.11,2.172,19575019.0,726.0,65.0,1
1216,2025-07-11,0.767,-0.796,0.802,0.33,3.542,-11440771.0,495.0,81.0,1
1216,2025-07-18,0.759,-0.789,0.795,0.101,3.533,-24416112.0,483.0,36.0,0
1216,2025-07-25,0.756,-0.787,0.792,0.045,1.868,-12103177.0,405.0,0.0,0
1216,2025-09-12,0.729,-0.758,0.765,0.18,1.79,2686743.0,1287.0,8.0,0
1216,2025-09-19,0.725,-0.753,0.76,0.063,1.908,-1277929.0,1257.0,7.0,0
1216,2025-10-23,0.709,-0.733,0.74,0.143,0.985,0.0,1138.0,15.0,0
1216,2025-10-31,0.707,-0.73,0.737,0.012,1.398,1007801.0,1049.0,9.0,0
1216,2025-12-26,0.694,-0.718,0.725,0.126,2.2,-61866619.0,701.0,215.0,0
1216,2026-01-02,0.694,-0.717,0.724,0.084,1.317,-13414486.0,939.0,15.0,0
1216,2026-04-10,0.677,-0.736,0.748,0.041,1.152,-3170205.0,1185.0,26.0,1
1216,2026-04-17,0.673,-0.735,0.747,0.023,0.883,12292688.0,962.0,27.0,0
1216,2026-05-22,0.661,-0.734,0.748,0.154,4.483,-20678387.0,1283.0,9.0,0
1216,2026-06-12,0.654,-0.731,0.746,0.277,2.93,20265567.0,869.0,13.0,0
1216,2026-06-18,0.653,-0.731,0.746,0.214,3.079,0.0,869.0,13.0,0
1216,2026-06-26,0.653,-0.732,0.746,0.076,1.859,-32733687.0,848.0,11.0,1
1216,2026-07-17,0.64,-0.724,0.738,0.182,3.55,3827771.0,537.0,11.0,0
1216,2026-07-24,0.639,-0.724,0.738,0.213,2.167,-32039147.0,482.0,0.0,0
1216,2026-07-31,0.639,-0.724,0.738,0.113,1.661,37795003.0,687.0,2.0,1
1217,2023-10-13,0.753,-0.736,0.738,0.761,0.136,557000.0,8740.0,56.0,0
1217,2024-05-03,0.595,-0.335,0.347,0.62,0.802,879000.0,8328.0,4.0,0
1217,2024-05-10,0.591,-0.314,0.326,0.094,0.638,545000.0,8136.0,13.0,1
1217,2024-05-31,0.585,-0.257,0.266,0.227,0.116,676000.0,8282.0,0.0,0
1217,2024-06-14,0.572,-0.238,0.246,0.15,0.171,175916.0,8065.0,0.0,1
1217,2024-06-21,0.571,-0.218,0.227,0.318,0.363,1570000.0,7086.0,0.0,1
1217,2024-06-28,0.585,-0.176,0.185,0.196,0.353,1425594.0,7774.0,6.0,1
1217,2024-07-05,0.608,-0.12,0.127,0.342,0.498,3998000.0,7514.0,9.0,0
1217,2024-07-12,0.616,-0.095,0.101,0.996,0.89,52806.0,7520.0,7.0,0
1217,2024-08-30,0.498,-0.071,0.076,0.186,0.077,1264000.0,6124.0,17.0,0
1217,2024-09-06,0.492,-0.067,0.071,0.466,0.152,-820999.0,6044.0,13.0,1
1217,2024-09-13,0.488,-0.06,0.064,0.313,0.252,448000.0,6124.0,15.0,1
1217,2024-09-20,0.484,-0.052,0.056,0.161,0.296,918000.0,5772.0,15.0,0
1217,2024-09-27,0.481,-0.045,0.049,0.136,0.294,-190000.0,5782.0,15.0,0
1217,2024-10-04,0.475,-0.04,0.044,0.508,0.231,449000.0,5654.0,15.0,0
1217,2025-07-18,-0.137,-0.563,0.55,0.001,-0.015,291001.0,1994.0,0.0,0
1217,2025-07-25,-0.15,-0.58,0.567,0.059,0.005,366500.0,2074.0,0.0,0
1217,2025-09-19,-0.219,-0.662,0.649,0.214,0.06,-457100.0,2248.0,0.0,0
1217,2025-10-31,-0.283,-0.714,0.701,0.024,-0.035,-262997.0,1619.0,2.0,0
1217,2025-12-05,-0.344,-0.746,0.733,0.264,-0.031,130000.0,1501.0,0.0,0
1217,2025-12-12,-0.356,-0.751,0.738,0.362,0.018,309000.0,1452.0,0.0,1
1217,2026-05-29,-0.59,-0.846,0.836,0.067,0.328,-449000.0,1306.0,0.0,1
1217,2026-06-05,-0.596,-0.849,0.84,0.297,0.63,1593567.0,1282.0,0.0,0
1217,2026-06-12,-0.602,-0.853,0.843,0.198,0.54,61856.0,752.0,0.0,0
1217,2026-06-18,-0.609,-0.856,0.847,0.126,0.27,0.0,752.0,0.0,0
1217,2026-06-26,-0.616,-0.859,0.85,0.123,0.426,35277.0,738.0,5.0,1
1217,2026-07-03,-0.621,-0.861,0.852,0.204,0.426,1211295.0,762.0,1.0,0
1217,2026-07-09,-0.627,-0.863,0.855,0.049,0.361,0.0,762.0,1.0,0
1217,2026-07-31,-0.645,-0.87,0.861,0.654,0.254,802828.0,1329.0,9.0,0
1217,2026-08-07,-0.653,-0.872,0.864,0.268,0.173,-545875.0,1617.0,1.0,1
1218,2023-08-18,0.918,-0.871,0.861,0.093,0.004,360519.0,4852.0,77.0,0
1218,2024-06-28,0.922,-0.802,0.828,0.065,0.151,-283000.0,5982.0,62.0,0
1218,2024-09-13,0.927,-0.817,0.841,0.14,-0.006,626000.0,4409.0,42.0,1
1218,2024-09-20,0.928,-0.819,0.843,0.117,0.092,290000.0,4422.0,42.0,1
1218,2024-10-11,0.93,-0.824,0.847,0.217,0.021,-630940.0,4419.0,42.0,1
1218,2024-10-18,0.93,-0.826,0.849,0.073,0.032,585000.0,4408.0,36.0,0
1218,2024-11-29,0.932,-0.832,0.854,0.015,0.233,1043000.0,4305.0,3.0,0
1218,2025-05-02,0.931,-0.821,0.848,0.121,0.195,276000.0,2081.0,9.0,1
1218,2025-05-09,0.928,-0.813,0.841,0.618,0.513,3134213.0,2682.0,13.0,0
1218,2025-06-20,0.915,-0.78,0.812,0.335,0.434,1037958.0,2563.0,0.0,0
1218,2025-10-17,0.922,-0.812,0.838,0.638,0.267,532126.0,2316.0,0.0,0
1218,2025-11-28,0.922,-0.824,0.848,0.09,0.162,236000.0,2227.0,0.0,1
1218,2026-01-16,0.923,-0.838,0.859,0.002,0.19,414532.0,1406.0,0.0,1
1218,2026-01-23,0.923,-0.839,0.86,0.26,0.234,192000.0,1372.0,0.0,0
1218,2026-04-10,0.925,-0.845,0.866,0.048,0.673,-106200.0,1643.0,0.0,0
1219,2023-11-17,-0.627,-0.721,0.586,0.167,0.249,350530.0,1935.0,0.0,1
1219,2023-11-24,-0.627,-0.731,0.603,0.043,0.23,335940.0,1921.0,0.0,0
1219,2024-06-21,0.292,-0.798,0.693,0.143,0.291,126000.0,1181.0,0.0,0
1219,2024-11-08,0.318,-0.839,0.718,0.215,0.144,339255.0,1918.0,0.0,0
1219,2025-09-19,0.427,-0.872,0.746,0.071,0.152,-76750.0,1628.0,0.0,0
1219,2026-04-24,0.521,-0.874,0.791,0.055,0.164,-820080.0,770.0,0.0,0
1219,2026-04-30,0.516,-0.871,0.79,0.096,0.041,0.0,770.0,0.0,0
1219,2026-05-08,0.51,-0.87,0.789,0.065,0.156,-360941.0,1305.0,0.0,0
1219,2026-07-09,0.447,-0.882,0.814,0.838,0.26,0.0,636.0,4.0,0
1219,2026-07-17,0.43,-0.884,0.817,0.712,0.45,663048.0,532.0,5.0,0
1219,2026-07-24,0.405,-0.886,0.821,0.123,0.355,-923304.0,508.0,105.0,0
1219,2026-07-31,0.379,-0.888,0.825,0.443,0.153,-127177.0,205.0,1.0,0
1220,2023-09-15,-0.144,-0.588,0.585,0.015,0.034,111000.0,1967.0,3.0,0
1220,2023-10-27,-0.485,-0.783,0.783,0.059,0.03,15000.0,1457.0,3.0,1
1220,2023-11-03,-0.548,-0.793,0.794,0.316,0.111,1.0,1407.0,3.0,0
1220,2024-05-17,0.339,0.585,-0.565,0.129,1.441,1035000.0,1504.0,8.0,0
1220,2024-05-24,0.385,0.606,-0.588,0.1,0.543,-408000.0,1444.0,0.0,1
1220,2024-08-02,0.56,0.707,-0.695,0.038,0.094,69000.0,987.0,0.0,0
1220,2024-08-09,0.545,0.701,-0.689,0.512,0.083,-59000.0,892.0,18.0,1
1220,2024-08-16,0.575,0.711,-0.699,0.31,0.649,859000.0,916.0,5.0,1
1220,2024-08-23,0.625,0.712,-0.701,0.24,0.983,513000.0,1044.0,6.0,0
1220,2024-08-30,0.662,0.713,-0.703,0.787,1.254,979000.0,1321.0,6.0,0
1220,2024-09-06,0.677,0.715,-0.706,1.437,0.91,-29999.0,979.0,5.0,1
1220,2024-09-13,0.686,0.715,-0.707,0.434,0.264,-157200.0,1034.0,4.0,0
1220,2024-12-13,0.83,0.65,-0.652,0.029,0.259,294444.0,2262.0,88.0,0
1220,2025-05-23,0.74,0.05,-0.122,0.02,0.128,-90016.0,1291.0,0.0,0
1220,2025-08-08,0.585,-0.246,0.187,0.088,-0.023,-120000.0,1178.0,0.0,0
1220,2026-06-05,0.32,-0.681,0.658,0.02,-0.025,53000.0,1132.0,0.0,0
1220,2026-07-31,0.312,-0.739,0.714,0.028,0.032,42100.0,871.0,18.0,0
1220,2026-08-07,0.311,-0.746,0.72,0.024,0.053,-29000.0,861.0,18.0,0
1225,2024-01-12,-0.41,-0.139,-0.515,0.058,0.207,18000.0,9627.0,0.0,0
1225,2024-02-02,-0.455,-0.173,-0.55,0.009,0.036,22000.0,9533.0,0.0,0
1225,2024-02-16,-0.451,-0.178,-0.536,0.006,0.107,-12000.0,9542.0,0.0,1
1225,2024-02-23,-0.439,-0.177,-0.518,0.031,0.077,4000.0,9528.0,0.0,1
1225,2024-03-01,-0.433,-0.177,-0.508,0.028,0.19,-3000.0,9364.0,0.0,1
1225,2024-03-08,-0.429,-0.177,-0.498,0.018,0.125,-15000.0,9281.0,0.0,1
1225,2024-03-15,-0.417,-0.176,-0.48,0.051,0.137,14000.0,9698.0,0.0,0
1225,2024-03-22,-0.406,-0.177,-0.463,0.092,0.25,-26050.0,9688.0,0.0,1
1225,2024-03-29,-0.378,-0.179,-0.426,0.014,0.179,-6000.0,9687.0,0.0,0
1225,2024-04-03,-0.361,-0.181,-0.402,0.011,0.179,0.0,9687.0,0.0,1
1225,2024-04-12,-0.327,-0.189,-0.355,0.014,0.227,-11000.0,9155.0,0.0,1
1225,2024-04-19,-0.289,-0.202,-0.304,0.042,0.179,-23000.0,9097.0,0.0,1
1225,2024-04-26,-0.231,-0.221,-0.228,0.033,0.155,-4000.0,9099.0,0.0,1
1225,2024-05-03,-0.122,-0.249,-0.09,0.025,0.413,2000.0,9141.0,0.0,1
1225,2024-05-24,0.151,-0.489,0.314,0.082,0.881,59060.0,8746.0,0.0,1
1225,2024-05-31,0.199,-0.581,0.405,0.066,0.824,112940.0,8899.0,0.0,1
1225,2024-06-14,0.271,-0.727,0.539,0.078,0.764,8000.0,9158.0,5.0,1
1225,2024-06-21,0.3,-0.778,0.591,0.047,0.834,85000.0,9317.0,5.0,1
1225,2024-07-19,-0.763,-0.881,0.715,0.073,0.695,-66999.0,9583.0,5.0,1
1225,2024-07-26,-0.808,-0.899,0.742,0.031,0.51,62000.0,9631.0,5.0,1
1225,2024-08-30,-0.908,-0.936,0.812,0.021,0.553,6000.0,8785.0,10.0,1
1225,2024-09-06,-0.917,-0.942,0.825,0.146,0.548,-97000.0,8783.0,1.0,1
1225,2026-05-08,-0.829,-0.569,0.66,0.051,1.328,35965.0,6345.0,0.0,0
1225,2026-05-15,-0.828,-0.568,0.661,0.224,0.305,-207890.0,7138.0,0.0,1
1227,2023-10-27,0.964,-0.942,0.939,0.026,0.195,376629.0,1271.0,5.0,1
1227,2023-11-03,0.964,-0.942,0.939,0.131,0.28,-113000.0,1257.0,4.0,0
1227,2024-01-05,0.893,-0.78,0.778,0.013,0.098,-108540.0,1738.0,3.0,0
1227,2024-01-12,0.894,-0.725,0.72,0.07,0.173,6000.0,1772.0,3.0,0
1227,2024-03-08,0.897,-0.257,0.257,0.051,0.075,-981280.0,1793.0,2.0,1
1227,2024-05-10,0.881,-0.025,0.022,0.109,0.276,1004000.0,1114.0,0.0,1
1227,2024-05-17,0.825,-0.1,0.099,0.483,1.254,2430770.0,1357.0,1.0,1
1227,2024-05-24,0.79,-0.205,0.207,0.712,2.063,2926894.0,1672.0,3.0,0
1227,2024-08-02,0.757,-0.517,0.516,0.068,0.283,223500.0,1766.0,16.0,0
1227,2024-08-09,0.749,-0.47,0.468,0.067,0.382,903459.0,1715.0,16.0,0
1227,2024-08-30,0.729,-0.369,0.365,0.069,0.166,316961.0,1865.0,19.0,0
1227,2024-09-20,0.703,-0.285,0.28,0.108,0.223,179500.0,1925.0,20.0,1
1227,2025-04-18,0.617,0.359,-0.367,0.034,0.354,-92870.0,1645.0,0.0,1
1227,2025-04-25,0.62,0.377,-0.385,0.056,0.265,220958.0,1646.0,0.0,1
1227,2025-10-17,0.832,0.617,-0.628,0.569,1.045,1495161.0,1986.0,3.0,0
1227,2025-11-28,0.835,0.667,-0.68,0.099,0.197,-30587.0,2097.0,0.0,1
1227,2025-12-26,0.835,0.695,-0.708,0.119,0.122,-80897.0,2135.0,0.0,0
1227,2026-02-26,0.845,0.744,-0.758,0.336,0.948,0.0,1405.0,21.0,0
1227,2026-03-06,0.846,0.749,-0.763,0.003,0.952,882940.0,1399.0,0.0,1
1227,2026-03-13,0.847,0.755,-0.769,0.011,0.345,471999.0,1400.0,0.0,1
1227,2026-03-20,0.848,0.759,-0.773,0.221,0.365,1288463.0,1272.0,119.0,1
1227,2026-07-17,0.86,0.823,-0.833,0.3,0.773,358167.0,896.0,0.0,0
1229,2023-11-03,-0.402,-0.715,-0.193,0.085,0.351,165551.0,805.0,3.0,1
1229,2023-11-10,-0.411,-0.718,-0.211,0.043,0.429,245471.0,842.0,4.0,1
1229,2023-11-17,-0.381,-0.702,-0.18,0.033,0.773,1334580.0,908.0,8.0,1
1229,2023-11-24,-0.308,-0.672,-0.094,0.205,1.216,2125213.0,941.0,10.0,1
1229,2023-12-01,-0.219,-0.655,0.016,0.243,1.106,1451169.0,936.0,10.0,0
1229,2023-12-08,-0.152,-0.658,0.099,0.046,0.887,1560160.0,858.0,12.0,0
1229,2024-02-16,0.033,-0.685,0.29,0.001,0.059,-685910.0,713.0,8.0,0
1229,2024-05-17,0.16,-0.738,0.45,0.149,0.552,774319.0,592.0,0.0,0
1229,2024-05-24,0.166,-0.742,0.459,0.063,0.683,272875.0,777.0,0.0,1
1229,2024-06-28,0.198,-0.767,0.51,0.008,0.493,841104.0,572.0,0.0,1
1229,2024-07-05,0.208,-0.776,0.527,0.107,0.627,1633670.0,832.0,0.0,1
1229,2024-07-12,0.218,-0.787,0.544,0.073,0.751,1638363.0,808.0,1.0,0
1229,2024-07-19,0.227,-0.799,0.562,0.203,0.611,623404.0,766.0,0.0,0
1229,2024-07-26,0.222,-0.761,0.542,0.145,0.359,-577510.0,680.0,9.0,0
1229,2024-10-04,-0.114,-0.565,0.095,0.019,0.134,-324727.0,486.0,2.0,0
1229,2025-02-27,-0.546,-0.517,-0.451,0.015,0.141,0.0,747.0,7.0,0
1229,2025-09-05,-0.643,-0.678,-0.587,0.037,0.71,293171.0,1416.0,4.0,0
1229,2025-09-12,-0.65,-0.683,-0.595,0.042,0.536,113377.0,1424.0,3.0,1
1229,2025-10-17,-0.675,-0.701,-0.624,0.279,0.645,2485232.0,1254.0,5.0,0
1229,2025-11-07,-0.689,-0.703,-0.64,0.25,0.497,1585655.0,1603.0,3.0,0
1229,2025-11-28,-0.702,-0.699,-0.657,0.187,0.11,800695.0,1787.0,63.0,0
1229,2026-01-02,-0.722,-0.69,-0.68,0.017,0.436,-709777.0,1718.0,20.0,0
1229,2026-01-23,-0.733,-0.678,-0.693,0.034,0.417,583953.0,2113.0,14.0,0
1229,2026-01-30,-0.736,-0.671,-0.698,0.057,0.396,-1553198.0,2198.0,12.0,0
1229,2026-04-10,-0.765,-0.632,-0.735,0.13,0.146,138176.0,2462.0,3.0,1
1229,2026-07-03,-0.789,-0.639,-0.764,0.028,1.075,-1923841.0,2836.0,0.0,0
1231,2023-10-13,-0.699,-0.807,-0.118,0.048,0.217,-105595.0,130.0,0.0,1
1231,2023-11-17,-0.714,-0.809,-0.201,0.093,0.251,120602.0,135.0,0.0,1
1231,2024-03-22,-0.534,-0.618,-0.177,0.04,2.592,185009.0,134.0,0.0,1
1231,2024-03-29,-0.449,-0.564,-0.045,0.072,1.024,16583.0,177.0,0.0,1
1231,2024-05-03,-0.206,-0.468,0.356,0.049,0.412,91000.0,140.0,0.0,1
1231,2024-05-24,-0.103,-0.45,0.5,0.001,0.471,-21547.0,253.0,0.0,1
1231,2024-06-21,-0.561,-0.436,0.658,0.031,0.542,-11179.0,622.0,0.0,1
1231,2024-09-20,-0.868,-0.442,0.778,0.108,0.437,175421.0,84.0,8.0,0
1231,2024-09-27,-0.872,-0.428,0.777,0.372,0.236,-63636.0,106.0,8.0,1
1231,2024-10-04,-0.877,-0.413,0.781,0.154,0.262,27935.0,171.0,8.0,1
1231,2024-10-11,-0.882,-0.398,0.789,0.031,0.519,10300.0,205.0,7.0,0
1231,2024-12-06,-0.9,-0.334,0.859,0.386,0.768,692484.0,428.0,2.0,1
1231,2024-12-27,-0.888,-0.324,0.881,0.261,0.251,103406.0,431.0,2.0,1
1231,2025-01-03,-0.871,-0.316,0.88,0.261,0.364,482783.0,487.0,3.0,0
1231,2025-01-10,-0.866,-0.316,0.885,0.245,0.06,221860.0,478.0,3.0,1
1231,2025-01-17,-0.858,-0.313,0.887,0.092,0.114,402472.0,505.0,9.0,1
1231,2025-06-27,-0.836,0.306,0.689,0.076,0.659,723020.0,276.0,1.0,0
1231,2025-07-04,-0.837,0.323,0.68,0.045,1.233,154960.0,297.0,0.0,0
1231,2026-06-12,-0.834,-0.066,0.558,0.076,0.183,53350.0,273.0,0.0,0
1231,2026-07-24,-0.839,-0.108,0.536,0.12,0.833,162665.0,255.0,0.0,0
1231,2026-07-31,-0.84,-0.116,0.53,0.117,0.516,-317681.0,252.0,0.0,0
1232,2024-10-25,0.224,-0.534,0.535,0.2,1.898,68461.0,24.0,0.0,0
1232,2025-06-06,-0.054,-0.643,0.645,0.093,0.367,-124321.0,11.0,0.0,0
1233,2024-10-18,-0.024,-0.855,0.861,0.047,0.576,-6000.0,162.0,2.0,0
1233,2024-11-08,-0.05,-0.863,0.868,0.005,-0.033,5000.0,151.0,0.0,0
1233,2025-02-07,-0.125,-0.861,0.858,0.008,0.033,5000.0,93.0,0.0,0
1233,2025-06-27,-0.202,-0.791,0.797,0.018,0.158,12200.0,85.0,0.0,1
1233,2025-07-04,-0.216,-0.793,0.799,0.011,0.106,4319.0,81.0,0.0,0
1233,2025-08-01,-0.304,-0.808,0.812,0.055,0.762,-12000.0,64.0,0.0,1
1233,2025-08-08,-0.319,-0.811,0.814,0.026,0.793,8000.0,63.0,0.0,0
1233,2025-10-23,-0.469,-0.841,0.842,0.024,0.031,0.0,60.0,0.0,0
1233,2025-10-31,-0.478,-0.843,0.844,0.185,0.072,-8000.0,60.0,0.0,0
1233,2025-11-07,-0.487,-0.845,0.846,0.033,0.072,-2000.0,60.0,0.0,0
1233,2025-11-28,-0.504,-0.847,0.849,0.003,0.153,1000.0,64.0,0.0,1
1233,2026-04-24,-0.565,-0.847,0.848,0.004,0.167,29000.0,61.0,0.0,1
1233,2026-04-30,-0.579,-0.85,0.85,0.061,0.255,0.0,61.0,0.0,1
1233,2026-05-08,-0.592,-0.852,0.852,0.138,0.511,23600.0,58.0,0.0,0
1233,2026-05-29,-0.629,-0.859,0.856,0.097,0.582,-17000.0,53.0,0.0,0
1233,2026-06-05,-0.643,-0.86,0.856,0.168,0.534,-27000.0,54.0,0.0,1
1233,2026-06-26,-0.677,-0.864,0.858,0.101,0.159,10209.0,19.0,0.0,0
1233,2026-07-03,-0.686,-0.865,0.859,0.07,0.258,1000.0,19.0,0.0,0
1233,2026-08-07,-0.71,-0.874,0.866,0.047,0.774,-9000.0,22.0,0.0,0
1234,2023-10-20,0.052,-0.457,0.464,0.004,0.238,-138997.0,45.0,0.0,0
1234,2023-10-27,0.048,-0.443,0.451,0.018,0.269,-41000.0,38.0,0.0,1
1234,2023-11-03,0.046,-0.433,0.441,0.072,0.406,-119920.0,34.0,0.0,1
1234,2023-12-15,0.06,-0.392,0.396,0.04,0.579,80900.0,34.0,0.0,1
1234,2024-01-12,0.184,-0.511,0.514,0.0,0.052,33000.0,45.0,0.0,0
1234,2024-03-15,0.324,-0.557,0.559,0.071,0.568,204000.0,119.0,0.0,0
1234,2024-04-12,0.493,-0.611,0.613,0.045,0.348,-56000.0,65.0,0.0,0
1234,2024-04-19,0.519,-0.625,0.627,0.078,0.356,-178000.0,52.0,0.0,1
1234,2024-04-26,0.559,-0.645,0.647,0.044,0.369,-75000.0,41.0,0.0,1
1234,2024-08-16,0.803,-0.805,0.807,0.152,0.462,-184001.0,337.0,0.0,0
1234,2024-09-20,0.767,-0.791,0.792,0.14,0.197,117000.0,521.0,0.0,1
1234,2024-09-27,0.765,-0.792,0.792,0.011,0.157,144001.0,518.0,0.0,0
1234,2024-10-04,0.761,-0.791,0.79,0.007,0.133,-25999.0,517.0,0.0,0
1234,2024-10-11,0.75,-0.782,0.782,0.003,0.125,-129999.0,531.0,0.0,1
1234,2024-10-18,0.743,-0.777,0.776,0.111,0.161,-72000.0,532.0,0.0,0
1234,2024-10-25,0.732,-0.77,0.768,0.012,0.238,-105000.0,531.0,0.0,0
1234,2024-11-01,0.723,-0.762,0.76,0.027,0.19,-43000.0,531.0,0.0,0
1234,2024-12-27,0.674,-0.688,0.683,0.015,0.216,36000.0,523.0,0.0,0
1234,2025-01-03,0.668,-0.676,0.67,0.019,0.22,-72999.0,522.0,0.0,0
1234,2025-01-10,0.659,-0.66,0.653,0.019,0.221,-243000.0,522.0,0.0,1
1234,2025-01-17,0.648,-0.642,0.635,0.038,0.065,-121049.0,523.0,0.0,1
1234,2025-07-18,0.564,-0.535,0.528,0.017,0.28,-42850.0,275.0,0.0,0
1234,2025-07-25,0.563,-0.532,0.525,0.012,0.297,33000.0,229.0,0.0,1
1234,2025-08-01,0.563,-0.529,0.521,0.01,0.333,8396.0,218.0,0.0,0
1234,2025-09-05,0.558,-0.492,0.486,0.01,0.133,16000.0,194.0,0.0,0
1234,2026-02-26,0.532,-0.085,0.081,0.007,0.268,0.0,91.0,0.0,0
1235,2023-08-18,0.182,-0.513,0.509,0.237,0.72,-7000.0,1651.0,0.0,1
1235,2024-03-22,0.253,-0.008,0.235,0.016,0.21,-17313.0,724.0,4.0,1
1235,2024-03-29,0.245,0.001,0.225,0.039,0.316,-7000.0,526.0,4.0,1
1235,2024-04-03,0.241,0.002,0.221,0.013,0.422,0.0,526.0,4.0,1
1235,2024-04-12,0.24,-0.002,0.219,0.009,0.352,-1000.0,526.0,0.0,0
1235,2024-05-03,0.235,-0.006,0.212,0.01,0.423,4000.0,528.0,4.0,1
1235,2024-11-22,-0.903,-0.754,0.603,0.052,1.603,-5000.0,980.0,4.0,0
1235,2024-11-29,-0.907,-0.741,0.614,0.021,0.776,-1000.0,1003.0,4.0,0
1235,2024-12-20,-0.875,-0.737,0.604,157050.56,1.636,-29008.0,1056.0,4.0,0
1235,2025-06-20,-0.804,-0.589,0.383,0.003,0.889,-4000.0,1178.0,0.0,1
1235,2026-07-09,-0.843,-0.789,-0.371,0.074,0.235,0.0,985.0,0.0,1
1236,2023-11-10,-0.701,-0.639,0.654,0.038,-0.037,-7000.0,241.0,0.0,0
1236,2024-01-05,-0.711,-0.676,0.69,0.001,0.206,-6000.0,191.0,0.0,0
